date,ydd_hrel,mjd_hrel,3003430_hrf,3003420_hrf,8000701_hrf,3003452_hrf,3003431_hrf,3003450_hrf,3003454_hrf,8000735_hrf,3004620_hwl
2023-06-03 00:00:00,8.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
2023-06-03 01:00:00,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
2023-06-03 02:00:00,8.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
2023-06-03 03:00:00,8.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
2023-06-03 04:00:00,8.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
2023-06-03 05:00:00,8.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
2023-06-03 06:00:00,8.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
2023-06-03 07:00:00,8.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
2023-06-03 08:00:00,8.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
2023-06-03 09:00:00,8.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
2023-06-03 10:00:00,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
2023-06-03 11:00:00,8.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
2023-06-03 12:00:00,8.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
2023-06-03 13:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
2023-06-03 14:00:00,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2023-06-03 15:00:00,8.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2023-06-03 16:00:00,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
2023-06-03 17:00:00,8.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
2023-06-03 18:00:00,8.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
2023-06-03 19:00:00,8.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
2023-06-03 20:00:00,8.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
2023-06-03 21:00:00,8.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-03 22:00:00,8.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
2023-06-03 23:00:00,8.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
2023-06-04 00:00:00,8.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
2023-06-04 01:00:00,8.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-04 02:00:00,8.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
2023-06-04 03:00:00,8.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-04 04:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-06-04 05:00:00,8.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2023-06-04 06:00:00,8.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
2023-06-04 07:00:00,8.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-04 08:00:00,8.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-04 09:00:00,8.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
2023-06-04 10:00:00,8.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-04 11:00:00,8.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
2023-06-04 12:00:00,8.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-04 13:00:00,8.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-06-04 14:00:00,8.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
2023-06-04 15:00:00,8.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-04 16:00:00,8.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-04 17:00:00,8.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-04 18:00:00,8.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-04 19:00:00,8.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-04 20:00:00,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-04 21:00:00,8.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
2023-06-04 22:00:00,8.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-06-04 23:00:00,8.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-06-05 00:00:00,8.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-06-05 01:00:00,8.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2023-06-05 02:00:00,8.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-05 03:00:00,8.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-05 04:00:00,8.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-05 05:00:00,8.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-05 06:00:00,8.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-05 07:00:00,8.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-05 08:00:00,8.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-05 09:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-05 10:00:00,8.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-05 11:00:00,8.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-05 12:00:00,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-05 13:00:00,8.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-05 14:00:00,8.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-05 15:00:00,8.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-05 16:00:00,8.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-05 17:00:00,8.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-05 18:00:00,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-05 19:00:00,8.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-06-05 20:00:00,8.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-05 21:00:00,8.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-06-05 22:00:00,8.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-05 23:00:00,8.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-06 00:00:00,8.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-06 01:00:00,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-06 02:00:00,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-06 03:00:00,8.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-06 04:00:00,8.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-06 05:00:00,8.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-06 06:00:00,8.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-06 07:00:00,8.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-06 08:00:00,8.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-06 09:00:00,8.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-06 10:00:00,8.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-06 11:00:00,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-06 12:00:00,8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-06 13:00:00,8.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-06 14:00:00,8.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-06 15:00:00,8.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-06 16:00:00,8.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-06 17:00:00,8.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-06 18:00:00,8.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-06-06 19:00:00,8.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-06-06 20:00:00,8.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-06-06 21:00:00,8.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-06 22:00:00,8.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-06-06 23:00:00,8.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-07 00:00:00,8.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-07 01:00:00,8.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-07 02:00:00,8.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-07 03:00:00,8.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-07 04:00:00,8.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-07 05:00:00,8.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-07 06:00:00,8.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-07 07:00:00,8.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-06-07 08:00:00,8.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-07 09:00:00,8.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-07 10:00:00,8.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-07 11:00:00,8.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-07 12:00:00,8.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-07 13:00:00,8.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-07 14:00:00,8.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-06-07 15:00:00,8.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-06-07 16:00:00,8.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-06-07 17:00:00,8.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-07 18:00:00,8.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-06-07 19:00:00,8.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-07 20:00:00,8.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-07 21:00:00,8.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-07 22:00:00,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-07 23:00:00,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-08 00:00:00,8.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-08 01:00:00,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-08 02:00:00,8.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-06-08 03:00:00,8.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-08 04:00:00,8.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-08 05:00:00,8.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-08 06:00:00,8.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-08 07:00:00,8.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-08 08:00:00,8.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-06-08 09:00:00,8.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-08 10:00:00,8.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-08 11:00:00,8.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-08 12:00:00,8.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-08 13:00:00,8.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-08 14:00:00,8.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-06-08 15:00:00,8.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-08 16:00:00,8.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-08 17:00:00,8.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-08 18:00:00,8.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-06-08 19:00:00,8.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-06-08 20:00:00,8.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-06-08 21:00:00,8.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-08 22:00:00,8.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-08 23:00:00,8.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-09 00:00:00,8.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-09 01:00:00,8.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-09 02:00:00,8.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-09 03:00:00,8.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-09 04:00:00,8.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-09 05:00:00,8.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-09 06:00:00,8.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-09 07:00:00,8.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-09 08:00:00,8.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-09 09:00:00,8.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-06-09 10:00:00,8.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-06-09 11:00:00,8.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-09 12:00:00,8.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-09 13:00:00,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-06-09 14:00:00,8.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-06-09 15:00:00,8.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-09 16:00:00,8.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-09 17:00:00,8.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-09 18:00:00,8.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-06-09 19:00:00,8.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-06-09 20:00:00,8.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-06-09 21:00:00,8.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-09 22:00:00,8.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-09 23:00:00,8.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-10 00:00:00,8.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-10 01:00:00,8.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-10 02:00:00,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-10 03:00:00,8.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-06-10 04:00:00,8.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-06-10 05:00:00,8.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-10 06:00:00,8.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-06-10 07:00:00,8.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-06-10 08:00:00,8.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-06-10 09:00:00,8.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-06-10 10:00:00,8.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-10 11:00:00,8.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-10 12:00:00,8.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-06-10 13:00:00,8.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-10 14:00:00,8.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-06-10 15:00:00,8.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-06-10 16:00:00,8.555,0.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,7.0,0.41
2023-06-10 17:00:00,8.551,0.0,27.0,40.0,2.0,1.0,1.0,1.0,1.0,1.5,0.41
2023-06-10 18:00:00,8.552,0.0,20.0,9.0,3.0,2.0,4.0,0.0,2.0,3.5,0.43
2023-06-10 19:00:00,8.552,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.49
2023-06-10 20:00:00,8.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-10 21:00:00,8.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-10 22:00:00,8.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-06-10 23:00:00,8.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-11 00:00:00,8.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-11 01:00:00,8.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-11 02:00:00,8.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
2023-06-11 03:00:00,8.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-11 04:00:00,8.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
2023-06-11 05:00:00,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
2023-06-11 06:00:00,8.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-11 07:00:00,8.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
2023-06-11 08:00:00,8.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2023-06-11 09:00:00,8.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
2023-06-11 10:00:00,8.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-06-11 11:00:00,8.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
2023-06-11 12:00:00,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023-06-11 13:00:00,8.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
2023-06-11 14:00:00,8.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-06-11 15:00:00,8.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2023-06-11 16:00:00,8.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
2023-06-11 17:00:00,8.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-11 18:00:00,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.54
2023-06-11 19:00:00,8.796,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.5,0.54
2023-06-11 20:00:00,8.797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.54
2023-06-11 21:00:00,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-11 22:00:00,8.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.54
2023-06-11 23:00:00,8.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 00:00:00,8.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 01:00:00,8.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 02:00:00,8.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 03:00:00,8.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 04:00:00,8.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 05:00:00,8.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.54
2023-06-12 06:00:00,8.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 07:00:00,8.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 08:00:00,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 09:00:00,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2023-06-12 10:00:00,8.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2023-06-12 11:00:00,8.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2023-06-12 12:00:00,8.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2023-06-12 13:00:00,8.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
2023-06-12 14:00:00,8.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
2023-06-12 15:00:00,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-12 16:00:00,8.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-12 17:00:00,8.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-06-12 18:00:00,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-06-12 19:00:00,8.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-06-12 20:00:00,8.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-06-12 21:00:00,8.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2023-06-12 22:00:00,8.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-12 23:00:00,8.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2023-06-13 00:00:00,8.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2172917789316359
2023-06-13 01:00:00,8.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169800905872616
2023-06-13 02:00:00,8.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2167498079211367
