date,ydd_hrel,mjd_hrel,3003430_hrf,3003420_hrf,8000701_hrf,3003452_hrf,3003431_hrf,3003450_hrf,3003454_hrf,8000735_hrf,3004620_hwl_AR
2024-06-07 03:00:00,11.195,6.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-06-07 04:00:00,11.196,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-07 05:00:00,11.196,6.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-07 06:00:00,11.198,6.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-07 07:00:00,11.2,6.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
2024-06-07 08:00:00,11.207,6.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
2024-06-07 09:00:00,11.197,6.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
2024-06-07 10:00:00,11.213,6.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
2024-06-07 11:00:00,11.211,6.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
2024-06-07 12:00:00,11.207,6.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
2024-06-07 13:00:00,11.213,6.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-06-07 14:00:00,11.21,6.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-06-07 15:00:00,11.212,6.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
2024-06-07 16:00:00,11.163,6.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-07 17:00:00,11.159,6.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-07 18:00:00,11.162,6.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-07 19:00:00,11.16,6.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-07 20:00:00,11.16,6.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-07 21:00:00,11.165,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-07 22:00:00,11.162,6.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-07 23:00:00,11.133,6.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 00:00:00,11.105,6.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 01:00:00,11.103,6.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 02:00:00,11.112,6.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 03:00:00,11.113,6.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 04:00:00,11.102,6.936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41
2024-06-08 05:00:00,11.11,6.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 06:00:00,11.108,6.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 07:00:00,11.11,6.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 08:00:00,11.111,6.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 09:00:00,11.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 10:00:00,11.111,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.41
2024-06-08 11:00:00,11.116,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.41
2024-06-08 12:00:00,11.121,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.41
2024-06-08 13:00:00,11.124,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.41
2024-06-08 14:00:00,11.118,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.41
2024-06-08 15:00:00,11.116,0.0,2.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.41
2024-06-08 16:00:00,11.121,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.41
2024-06-08 17:00:00,11.117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.41
2024-06-08 18:00:00,11.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.41
2024-06-08 19:00:00,11.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-08 20:00:00,11.123,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.43
2024-06-08 21:00:00,11.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-06-08 22:00:00,11.127,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2024-06-08 23:00:00,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-09 00:00:00,11.128,6.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-09 01:00:00,11.127,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 02:00:00,11.134,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2024-06-09 03:00:00,11.13,6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2024-06-09 04:00:00,11.136,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-06-09 05:00:00,11.138,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2024-06-09 06:00:00,11.134,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2024-06-09 07:00:00,11.136,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2024-06-09 08:00:00,11.146,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2024-06-09 09:00:00,11.14,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2024-06-09 10:00:00,11.139,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 11:00:00,11.139,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 12:00:00,11.152,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 13:00:00,11.154,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 14:00:00,11.144,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 15:00:00,11.152,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 16:00:00,11.146,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 17:00:00,11.149,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 18:00:00,11.159,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 19:00:00,11.151,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 20:00:00,11.151,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 21:00:00,11.15,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 22:00:00,11.156,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-09 23:00:00,11.156,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 00:00:00,11.154,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 01:00:00,11.166,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 02:00:00,11.165,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 03:00:00,11.158,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 04:00:00,11.16,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 05:00:00,11.164,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 06:00:00,11.163,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 07:00:00,11.172,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 08:00:00,11.162,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 09:00:00,11.168,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 10:00:00,11.155,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 11:00:00,11.15,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 12:00:00,11.163,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 13:00:00,11.176,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 14:00:00,11.175,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 15:00:00,11.179,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 16:00:00,11.117,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 17:00:00,11.04,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 18:00:00,11.083,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 19:00:00,11.082,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 20:00:00,11.084,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 21:00:00,11.082,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 22:00:00,11.075,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-10 23:00:00,11.081,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 00:00:00,11.084,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 01:00:00,11.093,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 02:00:00,11.091,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 03:00:00,11.086,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 04:00:00,11.093,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 05:00:00,11.093,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-11 06:00:00,11.095,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-11 07:00:00,11.091,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-06-11 08:00:00,11.096,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-06-11 09:00:00,11.093,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2024-06-11 10:00:00,11.088,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-06-11 11:00:00,11.09,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-11 12:00:00,11.089,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-11 13:00:00,11.094,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 14:00:00,11.099,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 15:00:00,11.087,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 16:00:00,11.102,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 17:00:00,11.099,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 18:00:00,11.111,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 19:00:00,11.107,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 20:00:00,11.101,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-11 21:00:00,11.111,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-11 22:00:00,11.109,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2024-06-11 23:00:00,11.112,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-06-12 00:00:00,11.116,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-12 01:00:00,11.109,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-12 02:00:00,11.108,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-12 03:00:00,11.117,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-12 04:00:00,11.124,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 05:00:00,11.123,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 06:00:00,11.124,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 07:00:00,11.127,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 08:00:00,11.135,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 09:00:00,11.118,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 10:00:00,11.128,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 11:00:00,11.122,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 12:00:00,11.136,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-06-12 13:00:00,11.131,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2024-06-12 14:00:00,11.125,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-12 15:00:00,11.138,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-06-12 16:00:00,11.13,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-06-12 17:00:00,11.135,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-12 18:00:00,11.128,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 19:00:00,11.147,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 20:00:00,11.142,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 21:00:00,11.146,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 22:00:00,11.151,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-12 23:00:00,11.146,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 00:00:00,11.145,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 01:00:00,11.144,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 02:00:00,11.154,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-13 03:00:00,11.154,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2024-06-13 04:00:00,11.151,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-06-13 05:00:00,11.149,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-13 06:00:00,11.149,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-13 07:00:00,11.151,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-13 08:00:00,11.163,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-13 09:00:00,11.162,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 10:00:00,11.16,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 11:00:00,11.167,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 12:00:00,11.173,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 13:00:00,11.167,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2024-06-13 14:00:00,11.173,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-13 15:00:00,11.165,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-06-13 16:00:00,11.171,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-13 17:00:00,11.176,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-13 18:00:00,11.17,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-13 19:00:00,11.171,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 20:00:00,11.172,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 21:00:00,11.162,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 22:00:00,11.166,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-13 23:00:00,11.181,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-14 00:00:00,11.169,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-14 01:00:00,11.176,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-06-14 02:00:00,11.179,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-06-14 03:00:00,11.178,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-14 04:00:00,11.182,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-14 05:00:00,11.19,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-14 06:00:00,11.189,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-14 07:00:00,11.182,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-14 08:00:00,11.185,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-06-14 09:00:00,11.185,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-14 10:00:00,11.191,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-14 11:00:00,11.194,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-14 12:00:00,11.19,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-14 13:00:00,11.194,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-14 14:00:00,11.203,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-14 15:00:00,11.202,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-14 16:00:00,11.17,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2024-06-14 17:00:00,11.163,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-14 18:00:00,11.148,6.753,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.33
2024-06-14 19:00:00,11.122,6.814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38
2024-06-14 20:00:00,11.126,6.814,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.4
2024-06-14 21:00:00,11.131,6.814,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,0.42
2024-06-14 22:00:00,11.127,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-14 23:00:00,11.131,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 00:00:00,11.131,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 01:00:00,11.142,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 02:00:00,11.135,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 03:00:00,11.138,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 04:00:00,11.141,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 05:00:00,11.149,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 06:00:00,11.14,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 07:00:00,11.139,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 08:00:00,11.136,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-15 09:00:00,11.142,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-15 10:00:00,11.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-06-15 11:00:00,11.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-06-15 12:00:00,11.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.38
2024-06-15 13:00:00,11.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-06-15 14:00:00,11.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-15 15:00:00,11.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-15 16:00:00,11.147,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,10.0,0.42
2024-06-15 17:00:00,11.153,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.42
2024-06-15 18:00:00,11.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-15 19:00:00,11.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-15 20:00:00,11.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-15 21:00:00,11.169,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,2.0,0.33
2024-06-15 22:00:00,11.165,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.37
2024-06-15 23:00:00,11.172,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2024-06-16 00:00:00,11.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-06-16 01:00:00,11.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-06-16 02:00:00,11.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
2024-06-16 03:00:00,11.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-16 04:00:00,11.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 05:00:00,11.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 06:00:00,11.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 07:00:00,11.175,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-16 08:00:00,11.148,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-16 09:00:00,11.133,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-06-16 10:00:00,11.143,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-06-16 11:00:00,11.144,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-06-16 12:00:00,11.146,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-16 13:00:00,11.147,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-06-16 14:00:00,11.141,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 15:00:00,11.157,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 16:00:00,11.149,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 17:00:00,11.155,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 18:00:00,11.147,6.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 19:00:00,11.154,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 20:00:00,11.152,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 21:00:00,11.151,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 22:00:00,11.158,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-16 23:00:00,11.148,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 00:00:00,11.149,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 01:00:00,11.165,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-06-17 02:00:00,11.155,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-06-17 03:00:00,11.154,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2024-06-17 04:00:00,11.158,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-06-17 05:00:00,11.163,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
2024-06-17 06:00:00,11.164,6.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
